StockCode,Description,Revenue,Quantity,Orders,Customers,Avg_Price
22496,SET OF 2 ROUND TINS DUTCH CHEESE,1996.0900000000001,731,193,153,3.1207216494845365
22497,SET OF 2 TINS VINTAGE BATHROOM,4239.07,929,279,160,5.253928571428571
22498,WOODEN REGATTA BUNTING,6933.740000000001,1135,381,211,6.845091383812011
22499,WOODEN UNION JACK BUNTING,21826.52,3584,774,452,6.621156812339332
22500,SET OF 2 TINS JARDIN DE PROVENCE,2647.31,580,198,155,5.186834170854271
22501,PICNIC BASKET WICKER LARGE,30339.36,2612,762,346,13.588451443569554
22502,PICNIC BASKET WICKER SMALL,60880.3,3766,924,335,8.060515574650912
22503,CABIN BAG VINTAGE PAISLEY,3178.02,141,54,29,25.080925925925925
22504,CABIN BAG VINTAGE RETROSPOT,7985.03,366,115,55,25.72113043478261
22505,MEMO BOARD COTTAGE DESIGN,18034.63,3773,744,397,5.474500665778962
22507,MEMO BOARD RETROSPOT  DESIGN,25603.46,5455,900,445,5.941274944567628
22508,DOORSTOP RETROSPOT HEART,11561.95,2880,697,400,4.388196022727272
22509,SEWING BOX RETROSPOT DESIGN,5130.36,387,187,142,15.858031914893617
22510,DOORSTOP RUSSIAN DOLL GINGHAM,821.57,316,90,70,3.4143333333333334
22511,DOORSTOP RUSSIAN DOLL RETROSPOT,1046.66,397,111,90,3.4247321428571427
22512,DOORSTOP RACING CAR DESIGN,956.1700000000001,384,71,54,3.630985915492958
22513,DOORSTOP FOOTBALL DESIGN,1894.7,585,170,106,4.337426900584796
22514,CHILDS GARDEN SPADE BLUE,2202.92,1082,233,151,2.351802575107296
22515,CHILDS GARDEN SPADE PINK,2129.7400000000002,1046,208,139,2.451238095238095
22516,CHILDS GARDEN RAKE BLUE,1700.6000000000001,839,162,106,2.4978048780487803
22517,CHILDS GARDEN RAKE PINK,1589.41,806,152,106,2.3930263157894736
22518,CHILDS GARDEN BRUSH BLUE,2899.8,1398,266,141,2.545430711610487
22519,CHILDS GARDEN BRUSH PINK,2968.77,1425,258,142,2.477846153846154
22520,CHILDS GARDEN TROWEL BLUE,2011.28,2294,369,256,0.9263829787234042
22521,CHILDS GARDEN TROWEL PINK,1987.9299999999998,2288,370,257,0.935
22522,CHILDS GARDEN FORK BLUE,1905.81,2239,334,249,0.9080530973451327
22523,CHILDS GARDEN FORK PINK,1882.29,2183,352,248,0.9272067039106145
22524,CHILDRENS GARDEN GLOVES BLUE,2713.23,1925,293,188,1.5784067796610168
22525,CHILDRENS GARDEN GLOVES PINK,2748.79,1946,328,189,1.6535258358662615
22526,WHEELBARROW FOR CHILDREN,6689.67,544,207,153,13.60014423076923
22528,GARDENERS KNEELING PAD,7623.41,5824,554,284,1.4907692307692308
22529,MAGIC DRAWING SLATE GO TO THE FAIR,984.03,2437,155,114,0.45615384615384613
22530,MAGIC DRAWING SLATE DOLLY GIRL,4257.09,10065,468,285,0.4945569620253164
22531,MAGIC DRAWING SLATE CIRCUS PARADE,3507.76,8136,406,251,0.4853771289537712
22532,MAGIC DRAWING SLATE LEAP FROG,1101.1000000000001,2862,175,130,0.4546111111111111
22533,MAGIC DRAWING SLATE BAKE A CAKE,1783.3600000000001,4519,231,162,0.4754237288135593
22534,MAGIC DRAWING SLATE SPACEBOY,5514.79,12891,583,353,0.49511666666666665
22535,MAGIC DRAWING SLATE BUNNIES,1862.49,4454,298,204,0.47039867109634553
22536,MAGIC DRAWING SLATE PURDEY,3586.2400000000002,9091,365,243,0.4556417112299465
22537,MAGIC DRAWING SLATE DINOSAUR,2420.91,5861,350,225,0.48832869080779945
22538,MINI JIGSAW GO TO THE FAIR,610.43,1443,86,56,0.5362790697674419
22539,MINI JIGSAW DOLLY GIRL,2268.13,5654,247,138,0.5402811244979919
22540,MINI JIGSAW CIRCUS PARADE,2410.29,6162,189,114,0.4966315789473684
22541,MINI JIGSAW LEAP FROG,503.92,1245,66,34,0.5591044776119403
22543,MINI JIGSAW BAKE A CAKE,1281.49,3247,118,72,0.5087288135593221
22544,MINI JIGSAW SPACEBOY,3756.52,9382,341,196,0.5107894736842106
22545,MINI JIGSAW BUNNIES,1421.06,3451,184,106,0.5332972972972972
22546,MINI JIGSAW FIDO,1760.8,4375,181,106,0.5167582417582417
22547,MINI JIGSAW DINOSAUR,846.82,1980,189,84,0.5929687499999999
22548,HEADS AND TAILS SPORTING FUN,4404.31,3526,428,293,1.3872499999999999
22549,PICTURE DOMINOES,9718.41,6521,711,403,1.8593767313019391
22550,HOLIDAY FUN LUDO,7669.64,2058,425,275,4.36481220657277
22551,PLASTERS IN TIN SPACEBOY,25912.87,15441,1299,616,1.811910197869102
22553,PLASTERS IN TIN SKULLS,13013.15,7794,1090,507,1.9017960288808664
22554,PLASTERS IN TIN WOODLAND ANIMALS,22853.72,13588,1275,587,1.8651470588235295
22555,PLASTERS IN TIN STRONGMAN,18680.32,11549,967,521,1.805651731160896
22556,PLASTERS IN TIN CIRCUS PARADE,22334.08,13585,1196,591,1.7749835526315791
22557,PLASTERS IN TIN VINTAGE PAISLEY,17401.3,10369,1126,580,1.8292387543252595
22558,CLOTHES PEGS RETROSPOT PACK 24,19513.17,13809,1202,541,1.6692161716171616
22559,SEASIDE FRISBEE,1986.8700000000001,1583,202,118,1.5008823529411766
22560,TRADITIONAL MODELLING CLAY,17861.71,14836,742,420,1.3711405835543766
22561,WOODEN SCHOOL COLOURING SET,19524.27,11642,904,556,1.7414208242950107
22562,MONSTERS STENCIL CRAFT,4682.3,3978,393,251,1.3233585858585857
22563,HAPPY STENCIL CRAFT,6923.85,5942,533,293,1.317904411764706
22564,ALPHABET STENCIL CRAFT,5221.4,4570,343,208,1.3229360465116278
22565,FELTCRAFT HAIRBANDS PINK + WHITE,1902.1899999999998,2086,278,173,1.0322695035460991
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",2373.8199999999997,2836,297,192,0.9882450331125827
22567,20 DOLLY PEGS RETROSPOT,6955.83,5561,506,287,1.4558431372549019
22568,FELTCRAFT CUSHION OWL,20244.97,5479,875,389,4.161740614334471
22569,FELTCRAFT CUSHION BUTTERFLY,20104.43,5521,784,360,4.187288776796973
22570,FELTCRAFT CUSHION RABBIT,20901.1,5631,807,351,4.310666666666666
22571,ROCKING HORSE RED CHRISTMAS,5135.24,5780,511,294,1.044126679462572
22572,ROCKING HORSE GREEN CHRISTMAS,3087.18,3439,362,211,1.0399731903485254
22573,STAR WOODEN CHRISTMAS DECORATION,4403.83,4907,405,235,1.0914669926650367
22574,HEART WOODEN CHRISTMAS DECORATION,4629.17,5074,415,253,1.0663095238095237
22575,METAL MERRY CHRISTMAS WREATH,6699.71,3113,330,207,2.092623906705539
22576,SWALLOW WOODEN CHRISTMAS DECORATION,2835.08,3132,330,191,1.0617867435158501
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,7154.53,14023,832,517,0.6502790697674419
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,6419.24,13302,768,484,0.6219178082191781
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3797.2799999999997,7152,553,347,0.6905052264808362
22580,ADVENT CALENDAR GINGHAM SACK,13141.08,2322,495,275,6.138709677419355
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2852.6299999999997,3565,380,208,0.9357179487179488
22582,PACK OF 6 SWEETIE GIFT BOXES,6324.77,2522,295,225,2.8735430463576157
22583,PACK OF 6 HANDBAG GIFT BOXES,4955.75,1873,349,250,2.978753462603878
22584,PACK OF 6 PANNETONE GIFT BOXES,13287.78,5222,589,417,2.86272268907563
22585,PACK OF 6 BIRDY GIFT TAGS,21977.3,17557,1084,612,1.381512455516014
22586,FELTCRAFT HAIRBAND PINK AND BLUE,1815.1399999999999,2087,295,184,1.0022666666666666
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",1841.1899999999998,2112,308,194,1.0048734177215188
22588,CARDHOLDER GINGHAM HEART,7776.84,2849,483,320,3.101122448979592
22589,CARDHOLDER GINGHAM STAR,3626.78,1317,238,170,3.0943153526970955
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,3854.15,1347,208,148,3.4746411483253583
22592,CARDHOLDER HOLLY WREATH METAL,7956.84,1980,304,207,4.434281045751634
22593,CHRISTMAS GINGHAM STAR,4823.9,5420,415,247,1.0660671462829736
22594,CHRISTMAS GINGHAM TREE,4377.33,4791,412,232,1.1050847457627118
22595,CHRISTMAS GINGHAM HEART,10544.32,12535,796,481,1.0012779156327543
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,6471.2,6331,438,309,1.123573033707865
22597,CHRISTMAS MUSICAL ZINC HEART,2766.08,4613,291,167,0.7843097643097643
22598,CHRISTMAS MUSICAL ZINC TREE,1131.85,1790,144,82,0.7666438356164383
22599,CHRISTMAS MUSICAL ZINC STAR,1976.8799999999999,3119,189,114,0.7351832460732983
22600,CHRISTMAS RETROSPOT STAR WOOD,4209.9,4860,429,278,1.0088532110091741
22601,CHRISTMAS RETROSPOT ANGEL WOOD,4547.19,5250,417,257,1.0235071090047392
22602,CHRISTMAS RETROSPOT HEART WOOD,5415.59,6383,535,305,1.0310564663023678
22603,CHRISTMAS RETROSPOT TREE WOOD,3552.0899999999997,4143,388,236,1.0315656565656566
22604,SET OF 4 NAPKIN CHARMS CUTLERY,4957.62,2017,247,162,2.7513147410358565
22605,WOODEN CROQUET GARDEN SET,23426.82,1827,642,377,14.766438569206843
22606,WOODEN SKITTLES GARDEN SET,14881.94,1069,374,269,16.358620689655172
22607,WOODEN ROUNDERS GARDEN SET,22906.54,2533,744,419,10.02461847389558
22608,PENS ASSORTED FUNKY JEWELED,1573.81,5735,170,75,0.462235294117647
22609,PENS ASSORTED SPACEBALL,2414.54,7087,201,118,0.565
22610,PENS ASSORTED FUNNY FACE,5107.54,12680,287,157,0.5563194444444445
22611,VINTAGE UNION JACK SHOPPING BAG,4338.63,907,195,135,5.167050000000001
22612,TEA COSY VINTAGE UNION JACK,3984.99,1001,109,83,4.2005405405405405
22613,PACK OF 20 SPACEBOY NAPKINS,2419.7599999999998,3051,273,166,0.9653571428571429
22614,PACK OF 12 SPACEBOY TISSUES,1954.2999999999997,5726,368,222,0.41798927613941017
22615,PACK OF 12 CIRCUS PARADE TISSUES,1145.8799999999999,3718,188,110,0.45116402116402116
22616,PACK OF 12 LONDON TISSUES,12460.16,39147,825,319,0.4251605231866825
22617,BAKING SET SPACEBOY DESIGN,20546.99,4251,942,600,5.301244725738396
22618,COOKING SET RETROSPOT,6984.349999999999,718,242,180,10.469341563786006
22619,SET OF 6 SOLDIER SKITTLES,15620.09,4008,708,421,4.446620111731844
22620,4 TRADITIONAL SPINNING TOPS,11073.45,8181,841,449,1.572578763127188
22621,TRADITIONAL KNITTING NANCY,13784.32,8726,875,507,1.8153475336322868
22622,BOX OF VINTAGE ALPHABET BLOCKS,29450.11,2945,571,346,11.393466898954703
22623,BOX OF VINTAGE JIGSAW BLOCKS,12432.28,2312,541,334,5.667882136279926
22624,IVORY KITCHEN SCALES,27282.73,3152,1219,579,9.3401638001638
22625,RED KITCHEN SCALES,22911.55,2627,950,440,9.727957894736841
22626,BLACK KITCHEN SCALES,7167.4800000000005,837,339,200,9.225457227138643
22627,MINT KITCHEN SCALES,14016.8,1600,653,322,9.471406727828747
22628,PICNIC BOXES SET OF 3 RETROSPOT,8367.8,1744,350,172,5.627806267806268
22629,SPACEBOY LUNCH BOX,37955.5,20807,1368,456,2.1693473531544596
22630,DOLLY GIRL LUNCH BOX,33380.83,18058,1333,423,2.3025796886582652
22631,CIRCUS PARADE LUNCHBOX,12241.849999999999,6272,663,271,2.4969093610698367
22632,HAND WARMER RED POLKA DOT,20540.33,10290,779,438,2.2049190535491903
22633,HAND WARMER UNION JACK,17576.670000000002,8541,858,473,2.213322222222222
22634,CHILDS BREAKFAST SET SPACEBOY,15946.55,1688,499,322,10.162814371257484
22635,CHILDS BREAKFAST SET DOLLY GIRL,15795.01,1660,485,325,10.30381930184805
22636,CHILDS BREAKFAST SET CIRCUS PARADE,13437.03,1618,489,312,8.807667342799189
22637,PIGGY BANK RETROSPOT,11492.82,4478,598,329,3.0163272120200335
22638,SET OF 4 NAPKIN CHARMS CROWNS,735.23,405,74,56,2.3525675675675677
22639,SET OF 4 NAPKIN CHARMS HEARTS,4021.12,1651,275,192,2.7065124555160143
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,765.39,357,87,58,2.561818181818182
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,704.9,300,69,49,2.6027536231884056
22642,SET OF 4 NAPKIN CHARMS STARS,2348.4700000000003,989,141,113,2.5832876712328763
22643,SET OF 4 NAPKIN CHARMS LEAVES,1006.24,464,96,72,2.395208333333333
22644,CERAMIC CHERRY CAKE MONEY BANK,7069.88,4857,610,304,1.9670195439739413
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,9925.13,5560,741,341,2.0187282463186076
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12654.71,8913,880,404,1.8726793721973094
22647,CERAMIC LOVE HEART MONEY BANK,919.63,1058,82,60,1.536951219512195
22649,STRAWBERRY FAIRY CAKE TEAPOT,11541.78,2302,486,200,5.761379310344828
22650,CERAMIC PIRATE CHEST MONEY BANK,2717.8799999999997,1786,282,150,1.8469473684210527
22651,GENTLEMAN SHIRT REPAIR KIT,2720.86,3175,270,112,1.1600367647058822
22652,TRAVEL SEWING KIT,16794.05,9910,830,440,1.9061255924170617
22653,BUTTON BOX,5618.21,3031,381,156,2.042291666666667
22654,DELUXE SEWING KIT,16971.27,2534,597,300,7.357757475083056
22655,VINTAGE RED KITCHEN CABINET,12845.0,76,53,45,186.32075471698113
22656,VINTAGE BLUE KITCHEN CABINET,9290.0,45,37,30,214.86486486486487
22657,HEN & 2 CHICKS IN BASKET,50.15,59,7,7,0.85
22659,LUNCHBOX I LOVE LONDON,29563.809999999998,15942,1075,294,2.3333697632058286
22660,DOORMAT I LOVE LONDON,5839.41,881,194,96,9.09840206185567
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,6620.45,8199,631,246,0.9583385579937304
22662,LUNCH BAG DOLLY GIRL DESIGN,16213.61,9951,994,426,1.9189353233830846
22663,JUMBO BAG DOLLY GIRL DESIGN,11465.29,5764,688,268,2.4382778581765554
22664,TOY TIDY DOLLY GIRL DESIGN,2954.19,1429,266,107,2.761428571428571
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,9589.84,2955,703,326,3.7711456859971717
22666,RECIPE BOX PANTRY YELLOW DESIGN,33682.62,10706,1657,701,3.6011011370436865
22667,RECIPE BOX RETRO SPOT DESIGN,13586.350000000002,4845,848,406,2.990979020979021
22668,PINK BABY BUNTING,10898.05,3587,579,296,3.9153886010362697
22669,RED BABY BUNTING,7613.9400000000005,2386,438,263,3.627551020408163
22670,FRENCH WC SIGN BLUE METAL,5510.57,4432,425,218,1.5685416666666667
22671,FRENCH LAUNDRY SIGN BLUE METAL,2811.34,1688,246,140,2.044412955465587
22672,FRENCH BATHROOM SIGN BLUE METAL,4736.11,2850,370,227,1.946595744680851
22673,FRENCH GARDEN SIGN BLUE METAL,1667.5,1320,195,130,1.4474999999999998
22674,FRENCH TOILET SIGN BLUE METAL,2956.33,2377,297,182,1.4519666666666666
22675,FRENCH KITCHEN SIGN BLUE METAL,2754.95,2227,270,179,1.4426373626373625
22676,"FRENCH BLUE METAL DOOR SIGN, 1",2464.98,1830,305,105,1.5949185667752444
22677,"FRENCH BLUE METAL DOOR SIGN, 2",2143.03,1583,280,101,1.6429893238434163
22678,"FRENCH BLUE METAL DOOR SIGN, 3",1875.53,1400,248,92,1.6131451612903225
22679,"FRENCH BLUE METAL DOOR SIGN, 4",1695.68,1263,230,88,1.6347826086956523
22680,"FRENCH BLUE METAL DOOR SIGN, 5",1820.45,1356,230,97,1.589094827586207
22681,"FRENCH BLUE METAL DOOR SIGN, 6",1559.52,1167,189,79,1.6158854166666667
22682,"FRENCH BLUE METAL DOOR SIGN, 7",1521.86,1166,182,84,1.533879781420765
22683,"FRENCH BLUE METAL DOOR SIGN, 8",1501.66,1131,190,88,1.5911979166666665
22684,"FRENCH BLUE METAL DOOR SIGN, 9",1342.44,1012,162,81,1.593878787878788
22685,"FRENCH BLUE METAL DOOR SIGN, 0",1395.84,1082,160,82,1.4646583850931678
22686,"FRENCH BLUE METAL DOOR SIGN, No",1857.39,1406,221,70,1.8236199095022623
22687,DOORMAT CHRISTMAS VILLAGE,5784.67,895,149,97,9.817046979865772
22688,DOORMAT PEACE ON EARTH BLUE,4756.7,865,93,77,8.462688172043011
22689,DOORMAT MERRY CHRISTMAS RED,8366.72,1092,264,182,9.377509433962263
22690,DOORMAT HOME SWEET HOME BLUE,15836.35,2530,437,278,8.210570776255707
22691,DOORMAT WELCOME SUNRISE,5198.6,758,218,124,8.919128440366974
22692,DOORMAT WELCOME TO OUR HOME,15965.95,2135,606,293,9.478828382838284
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,20469.08,17875,350,197,1.463076923076923
22694,WICKER STAR,10958.6,4893,858,484,2.4002183908045978
22695,WICKER WREATH SMALL,2070.15,1457,225,151,1.709304347826087
22696,WICKER WREATH LARGE,2790.83,1415,288,203,2.258406779661017
22697,GREEN REGENCY TEACUP AND SAUCER,30425.050000000003,9795,1353,480,3.782205128205128
22698,PINK REGENCY TEACUP AND SAUCER,24374.620000000003,8193,1033,402,3.6914051973051007
22699,ROSES REGENCY TEACUP AND SAUCER,38249.5,13070,1424,524,3.6140570633263747
22700,BLACK AND WHITE DOG BOWL,3155.4,1384,98,79,2.8379591836734694
22701,PINK DOG BOWL,1320.5700000000002,675,158,65,2.842075471698113
22702,BLACK AND WHITE CAT BOWL,3156.3199999999997,1589,94,66,2.176842105263158
22703,PINK CAT BOWL,921.81,513,165,57,1.9321818181818182
22704,WRAP RED APPLES,3564.76,8678,295,207,0.41891525423728815
22705,WRAP GREEN PEARS,1567.86,3733,151,114,0.42
22706,WRAP COWBOYS,1693.24,4222,125,109,0.41744
22707,WRAP MONSTER FUN,905.94,2157,83,70,0.42
22708,WRAP DOLLY GIRL,2140.5,5325,159,115,0.4184905660377358
22709,WRAP WEDDING DAY,1099.58,2799,77,68,0.415064935064935
22710,WRAP I LOVE LONDON,2821.28,7184,173,112,0.4159537572254335
22711,WRAP CIRCUS PARADE,2210.34,5377,181,148,0.41911602209944754
22712,CARD DOLLY GIRL,3002.42,7295,508,209,0.5518664047151277
22713,CARD I LOVE LONDON,2616.12,6084,368,148,0.5608648648648649
22714,CARD BIRTHDAY COWBOY,2157.91,5277,359,187,0.5378830083565459
22715,CARD WEDDING DAY,1133.93,2717,218,125,0.5086697247706422
22716,CARD CIRCUS PARADE,2211.41,5218,447,244,0.5158836689038031
22717,CARD DOG AND BALL,1018.42,2405,215,118,0.5398139534883721
22718,CARD CAT AND TREE,1141.36,2605,264,114,0.5665530303030303
22719,"GUMBALL COATHOOK., BLACK & WHITE",1987.83,1467,235,69,1.880924369747899
22720,SET OF 3 CAKE TINS PANTRY DESIGN,38108.89,7483,1385,640,5.83371408045977
22721,SET OF 3 CAKE TINS SKETCHBOOK,4671.81,1020,297,183,5.396275167785235
22722,SET OF 6 SPICE TINS PANTRY DESIGN,24459.960000000003,5972,835,394,4.675660377358491
22723,SET OF 6 HERB TINS SKETCHBOOK,4262.820000000001,1164,295,170,4.301208053691275
22725,ALARM CLOCK BAKELIKE CHOCOLATE,10324.92,2518,549,217,4.72523381294964
22726,ALARM CLOCK BAKELIKE GREEN,32609.32,7671,1273,404,4.472062256809338
22727,ALARM CLOCK BAKELIKE RED,36543.77,9234,1363,473,4.37068115942029
22728,ALARM CLOCK BAKELIKE PINK,24257.31,6215,969,357,4.525836734693877
22729,ALARM CLOCK BAKELIKE ORANGE,11864.0,2999,612,236,4.47391935483871
22730,ALARM CLOCK BAKELIKE IVORY,14867.27,3702,746,289,4.39781041388518
22731,3D CHRISTMAS STAMPS STICKERS,3965.62,2958,266,165,1.5044981412639404
22732,3D VINTAGE CHRISTMAS STICKERS,5001.84,3773,337,195,1.539970760233918
22733,3D STICKERS TRADITIONAL CHRISTMAS,4425.49,3441,338,216,1.5101162790697675
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,26763.75,9772,756,444,3.2632945736434107
22735,RIBBON REEL SOCKS AND MITTENS,2541.38,1434,231,133,2.3392340425531915
22736,"RIBBON REEL, MAKING SNOWMEN",4538.28,2527,408,232,2.221400966183575
22737,RIBBON REEL CHRISTMAS PRESENT,5840.43,3266,493,300,2.1432803180914513
22738,RIBBON REEL SNOWY VILLAGE,8012.57,4447,498,274,2.1882599999999996
22739,"RIBBON REEL, XMAS SOCK/BAUBLE",7357.44,4021,601,329,2.2061943986820425
22740,POLKA DOT PEN,11395.31,13345,300,163,1.0864784053156145
22741,FUNKY DIVA PEN,9173.029999999999,10652,292,132,1.0997610921501706
22742,MAKE YOUR OWN PLAYTIME CARD KIT,2475.3,1002,180,132,3.091758241758242
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,4542.500000000001,1502,351,199,3.5751396648044693
22744,MAKE YOUR OWN MONSOON CARD KIT,4245.17,1515,300,196,3.216754098360656
22745,POPPY'S PLAYHOUSE BEDROOM,9764.64,3976,703,377,2.482682584269663
22746,POPPY'S PLAYHOUSE LIVINGROOM,6699.25,2910,564,319,2.4317162872154117
22747,POPPY'S PLAYHOUSE BATHROOM,4487.2,2035,402,241,2.4089655172413793
22748,POPPY'S PLAYHOUSE KITCHEN,10161.4,4142,742,410,2.4121276595744683
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,15354.35,3759,685,383,4.075775862068965
22750,FELTCRAFT PRINCESS LOLA DOLL,11697.6,3125,647,362,4.025092024539878
22751,FELTCRAFT PRINCESS OLIVIA DOLL,8445.97,2264,466,269,4.140936170212766
22752,SET 7 BABUSHKA NESTING BOXES,28139.45,3459,692,323,9.46467142857143
22753,SMALL YELLOW BABUSHKA NOTEBOOK,1915.2099999999998,2332,404,205,0.9516585365853659
22754,SMALL RED BABUSHKA NOTEBOOK,3044.8599999999997,3924,492,237,0.994507042253521
22755,SMALL PURPLE BABUSHKA NOTEBOOK,2997.63,3776,499,243,0.9772189349112426
22756,LARGE YELLOW BABUSHKA NOTEBOOK,1393.45,1204,215,124,1.4032870370370372
22757,LARGE RED BABUSHKA NOTEBOOK,3070.18,2696,308,161,1.519105431309904
22758,LARGE PURPLE BABUSHKA NOTEBOOK,2618.35,2437,314,151,1.5309119496855346
22759,SET OF 3 NOTEBOOKS IN PARCEL,15866.56,9380,795,472,1.9730541871921181
22760,"TRAY, BREAKFAST IN BED",4506.889999999999,356,120,82,14.2095
22761,CHEST 7 DRAWER MA CAMPAGNE,1182.78,48,34,27,25.308235294117647
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,3276.62,204,133,91,17.33932330827068
22763,KEY CABINET MA CAMPAGNE,5430.59,662,135,95,11.09311111111111
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",3462.49,183,25,23,24.5848
22765,NEWSPAPER STAND,3508.3,311,53,36,17.09075471698113
22766,PHOTO FRAME CORNICE,12864.25,4367,640,343,3.1835038759689924
22767,TRIPLE PHOTO FRAME CORNICE,9478.23,1004,295,197,10.317710437710437
22768,FAMILY PHOTO FRAME CORNICE,11064.72,1158,354,243,10.684241573033708
22769,CHALKBOARD KITCHEN ORGANISER,3656.86,174,45,32,29.071555555555555
22770,MIRROR CORNICE,1799.62,112,71,49,16.329718309859153
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,10147.08,7489,512,201,1.5403846153846155
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,5914.92,4377,314,105,1.6546835443037975
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,3171.11,2392,227,95,1.5372294372294373
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,3591.06,2791,184,75,1.5565405405405404
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,5190.03,3633,284,98,1.7003436426116838
22776,SWEETHEART CAKESTAND 3 TIER,17530.46,1708,691,420,11.166950867052023
22777,GLASS CLOCHE LARGE,3838.82,455,100,67,10.1677
22778,GLASS CLOCHE SMALL,3844.46,972,194,107,4.914676616915423
22779,WOODEN OWLS LIGHT GARLAND,6631.35,1735,193,112,4.198775510204082
22780,LIGHT GARLAND BUTTERFILES PINK,6167.59,1623,179,110,4.196629834254144
22781,GUMBALL MAGAZINE RACK,7060.58,867,307,160,9.49896103896104
22782,SET 3 WICKER STORAGE BASKETS,3712.2999999999997,254,84,75,19.985714285714284
22783,SET 3 WICKER OVAL BASKETS W LIDS,6316.3,482,45,38,15.91088888888889
22784,LANTERN CREAM GAZEBO,7727.14,1551,369,234,5.620080428954424
22785,CUSHION COVER PINK UNION FLAG,2207.11,412,122,82,7.328934426229508
22786,PILLOWCUSHION COVER PINK UNION JACK,1549.1000000000001,248,92,62,7.11
22788,BROCANTE COAT RACK,3942.62,476,84,51,11.650238095238095
22789,T-LIGHT HOLDER SWEETHEART HANGING,2419.54,1238,196,138,2.1268000000000002
22790,"MIRROR, ARCHED GEORGIAN",3884.000000000001,200,1,1,19.42
22791,T-LIGHT GLASS FLUTED ANTIQUE,11728.69,9458,434,226,1.5024827586206897
22792,FLUTED ANTIQUE CANDLE HOLDER,3241.1299999999997,3489,262,128,1.124885496183206
22794,SWEETHEART WIRE MAGAZINE RACK,3271.35,389,209,130,8.881196172248805
22795,SWEETHEART RECIPE BOOK STAND,11175.81,1597,498,227,7.921394422310757
22796,PHOTO FRAME 3 CLASSIC HANGING,8020.45,806,316,201,10.424025157232704
22797,CHEST OF DRAWERS GINGHAM HEART,4205.5599999999995,242,140,98,18.55292857142857
